id	filename	md5	size	state
5ba81b1c-692b-42ff-8007-8f12c4d41441	e22bc9e3-1380-4154-b6fa-2580989250f5_mirnaseq_gdc_realn.bam	567b24e0aa760c172e8affe880c39ef5	86683977	released
3aae5c95-625d-4867-bc7d-f6eb942636a8	39b843a2-c29f-4f3a-9f2f-045aacaa9bf9.wxs.mutect2.raw_somatic_mutation.vcf.gz	76905eeb852cd1cd427232156a065508	1768419	released
db68e9e2-2de6-44bc-8758-9d7d8649efff	7166711c-6f2d-407f-9734-b89f58341250.wxs.aliquot_ensemble_masked.maf.gz	f0c56d79df9e653f300825bd6c59b60a	45590	released
920c0ec0-715f-4dd8-a43b-4a2c95e42bec	63275c08-4630-431a-bfdc-882692a6f149.wxs.Pindel.aliquot.maf.gz	a00fbc937e20ca905ddebf1be0c30cae	253303	released
9d5da32d-4296-440a-ba06-0cbc39769de8	e57f8725-74cf-409d-a3c8-edc1ac5b478a_wxs_gdc_realn.bam	49623e88d24e96546dc18b80fd295452	56276493235	released
288dd2da-5db5-4a5f-8139-a8945e5e6366	cefac5fb-86d9-41fa-bcba-ca7ffdc3d73d.mirnaseq.mirnas.quantification.txt	5fbfc0aade3234090970864911ae1988	50567	released
02860798-4cc5-4641-a0d9-bb1478e0e2c9	7166711c-6f2d-407f-9734-b89f58341250.wxs.aliquot_ensemble_raw.maf.gz	94e93e444a56d717e3905bc343a3991c	353172	released
3d8ac394-ecc0-45df-9e7b-aab03be7eb48	CPTAC-2.fdc724c6-07a8-497d-973b-0e02a2d08c89.arriba.rna_fusion.bedpe	f1ef9c474ef04d2b1de3c2e21d3470ef	1235	released
4434fa49-040f-4de0-8b90-d96a633fcae2	d7fd49f5-358f-489e-bc7c-67178f085e47.rna_seq.chimeric.gdc_realn.bam	60fc528b997db9204309c0f5bc79b42a	14068127	released
12bce744-b48e-444a-b320-0212750398ca	CPTAC-2.fdc724c6-07a8-497d-973b-0e02a2d08c89.arriba.rna_fusion.tsv	60454cf84d6f95a1f9dfca09006ca7d2	1839	released
c1bdca84-02ab-49cd-9347-d6114d57c8ad	a9972ef0-7002-463a-bc65-c59c6d50ac59.rna_seq.genomic.gdc_realn.bam	777add9aae35cb861d0af12183cf9639	4795687014	released
b96d3fb9-f5f8-4424-aa57-a39e587d5608	CPTAC-2.c74940dc-447b-40c7-8eb1-82a8d16448d9.arriba.rna_fusion.bedpe	fc3e933988f149ece99799bb9f7cc0e6	3669	released
7915fbb5-bbef-480d-9afa-492cccfbf8b4	5cac7d10-98c1-4b60-8d34-651521563b11_mirnaseq_gdc_realn.bam	c99befd80353fd0451f4e74002c3ab0e	68449460	released
af64ecb5-d1ec-4c25-9d75-5a42a7aa7ec5	35dfecfd-ab53-4441-904f-826124d2e986.wxs.mutect2.raw_somatic_mutation.vcf.gz	470054cc8f513046eafb95d386e2ee2d	1496972	released
9769ba03-acc2-4bb0-a4c8-a672896e572c	a9972ef0-7002-463a-bc65-c59c6d50ac59.rna_seq.transcriptome.gdc_realn.bam	16567e000c247b86772a7fc63b3b5a76	8065007240	released
c92fa601-0546-43e1-aeb6-6790e631dd9d	7cf68ddd-c57c-48aa-833e-ee38123929ac_wxs_gdc_realn.bam	3e74c7bd7b07ed660c2427cf2e742438	48563431544	released
e9500f75-79ec-4d4e-8015-d30992d853ce	35dfecfd-ab53-4441-904f-826124d2e986.wxs.muse.raw_somatic_mutation.vcf.gz	695fa6d13f88ff8be1f5fb38a647fff2	49658	released
4285af28-52c0-4163-b8c8-0de7b58bfa5a	b45c40a2-3fc2-4259-9f88-5814c2c31fec.wxs.MuTect2.aliquot.maf.gz	48aaae1ecdcf280fb9126a167d439d2d	8495523	released
fd25a01f-c64b-4787-97a9-02449582971e	a9972ef0-7002-463a-bc65-c59c6d50ac59.rna_seq.chimeric.gdc_realn.bam	880ec7825983c69a93a13aa9bd272348	24412344	released
01c271fc-8c31-40e2-9a3c-415564db70c8	f6527c36-deec-4455-b01f-ccadd28bd104.wxs.Pindel.aliquot.maf.gz	b1a5ea82e55c93db705958ae37b8ecf6	427626	released
0df7bea3-1fa7-4069-94df-65047dbecee7	CPTAC_2.09804218-308a-48dc-8569-f9d291a8de2b.wxs.VarScan2.somatic_annotation.vcf.gz	b065718818104e2b448b22be47a847dc	510783	released
623948a9-9634-4c68-a710-12912dc5422b	35dfecfd-ab53-4441-904f-826124d2e986.wxs.varscan2.raw_somatic_mutation.vcf.gz	c5baed43460ddd976f973ca73a50bb82	75462	released
217765e2-111b-457d-81e6-3fb7d60e61ff	fecbc0de-0782-4fe1-b596-9fea65842081.mirnaseq.isoforms.quantification.txt	c58df9686cb22141d994b09eb356a5d3	524068	released
67dafc9f-9eb2-44e9-95c3-dfa8957ea316	0bf0f16b-aeb9-4e44-b8f3-2027f7a46c33.wxs.aliquot_ensemble_masked.maf.gz	c99c02ae1a20c6cdea2b2c5b444688f8	55806	released
03487b0a-1b6f-4044-b55e-89cb5500f23c	CPTAC_2.58431e51-194c-48d7-8755-75453516b595.wxs.Pindel.somatic_annotation.vcf.gz	07fb75c1a2d3f2e7cf0e5d463014831e	439650	released
bc0a41e9-4ff7-44ee-8f04-f51051393c37	0bf0f16b-aeb9-4e44-b8f3-2027f7a46c33.wxs.aliquot_ensemble_raw.maf.gz	b49c8c08f0e5efc9b9b5140f79a3fb82	337907	released
0cd4f4db-8bc7-44b4-ad21-5d20935ff342	fecbc0de-0782-4fe1-b596-9fea65842081.mirnaseq.mirnas.quantification.txt	ccae7cf954843c2d0642c8aae2ed7c04	50652	released
7badd91d-792b-4f5f-aba2-dbd81b5fde68	CPTAC-2.c74940dc-447b-40c7-8eb1-82a8d16448d9.arriba.rna_fusion.tsv	0d0c479d7bf91601dcf4c304b4807204	6915	released
48882809-f550-49b1-be09-cd3db291418a	b50390c1-5174-44e7-a205-c4e85ff6285a.wxs.MuSE.aliquot.maf.gz	d6bff1a5be136caa5ba0ede94530b425	332993	released
b6dceb3c-5fb6-418f-8f14-b89e2dc6c07e	a9972ef0-7002-463a-bc65-c59c6d50ac59.rna_seq.augmented_star_gene_counts.tsv	2a067cf761627f9c28d32a00f09ab61c	4205140	released
