Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Splice_Site,Translation_Start_Site,Total_Silenced
POU4F3,0,0,0,0,1,0,0,0,0,1
POU4F2,0,0,0,0,1,0,0,0,0,1
POU3F2,0,0,0,0,1,0,0,0,0,1
POU2F2,0,0,0,0,1,0,0,0,0,1
POTEJ,0,0,0,0,1,0,0,0,0,1
PON3,0,0,0,0,1,0,0,0,0,1
POMK,0,0,0,0,1,0,0,0,0,1
POMC,0,0,0,0,1,0,0,0,0,1
POM121L2,0,0,0,0,1,0,0,0,0,1
POLR3B,0,0,0,0,1,0,0,0,0,1
POLQ,0,0,0,0,1,0,0,0,0,1
PPP1R32,0,0,0,0,1,0,0,0,0,1
PPP1R1A,0,0,0,0,1,0,0,0,0,1
PPP1R14D,0,0,0,0,1,0,0,0,0,1
PPM1N,0,0,1,0,0,0,0,0,0,1
PPM1L,0,0,0,0,0,1,0,0,0,1
PPEF1,0,0,0,0,1,0,0,0,0,1
PPARGC1A,0,0,0,0,1,0,0,0,0,1
PPARA,0,0,0,0,1,0,0,0,0,1
POU5F2,0,0,0,0,1,0,0,0,0,1
CCNF,0,0,0,0,1,0,0,0,0,1
CCNE1,0,0,0,0,1,0,0,0,0,1
CCNA1,0,0,0,0,0,1,0,0,0,1
CCL7,0,0,0,0,1,0,0,0,0,1
CCL24,0,0,0,0,1,0,0,0,0,1
CCL11,0,0,0,0,1,0,0,0,0,1
CCER1,0,0,0,0,1,0,0,0,0,1
PRDM13,0,0,0,0,1,0,0,0,0,1
PRDM12,0,0,0,0,1,0,0,0,0,1
PRDM10,0,0,0,0,1,0,0,0,0,1
PRAMEF12,0,0,0,0,1,0,0,0,0,1
PRAME,0,0,0,0,1,0,0,0,0,1
PPP4R1L,0,0,0,0,1,0,0,0,0,1
CCDC171,0,0,0,0,1,0,0,0,0,1
CCDC170,0,0,0,0,1,0,0,0,0,1
CCDC17,0,0,0,0,1,0,0,0,0,1
CCDC154,0,0,0,0,1,0,0,0,0,1
CCDC148,0,0,0,0,1,0,0,0,0,1
CCDC138,0,0,0,0,1,0,0,0,0,1
PPP3CC,0,0,0,0,1,0,0,0,0,1
PPP2R3A,0,0,0,0,1,0,0,0,0,1
PPP2R2B,0,0,0,0,1,0,0,0,0,1
PPP1R9A,0,0,0,0,1,0,0,0,0,1
PROSER2,0,0,0,0,1,0,0,0,0,1
PROM1,0,0,0,0,1,0,0,0,0,1
PROKR2,0,0,0,0,1,0,0,0,0,1
PROKR1,0,0,0,0,1,0,0,0,0,1
PROCA1,0,0,0,0,1,0,0,0,0,1
PROC,0,0,0,0,1,0,0,0,0,1
PROB1,0,0,0,0,1,0,0,0,0,1
PRLR,0,0,0,0,1,0,0,0,0,1
PRKX,0,0,0,0,1,0,0,0,0,1
PRKG1,0,0,0,0,1,0,0,0,0,1
PRKCG,0,0,0,0,1,0,0,0,0,1
PRKCE,0,0,0,0,1,0,0,0,0,1
PRKCA,0,0,0,0,1,0,0,0,0,1
PRKACG,0,0,0,0,1,0,0,0,0,1
PRICKLE1,0,0,0,0,1,0,0,0,0,1
PRH2,0,0,0,0,0,0,0,1,0,1
PRRT4,0,0,0,0,1,0,0,0,0,1
PRRG1,1,0,0,0,0,0,0,0,0,1
CCDC116,0,0,0,0,0,1,0,0,0,1
CCDC102B,0,0,0,0,1,0,0,0,0,1
CC2D2A,0,0,0,0,1,0,0,0,0,1
CASR,0,0,0,0,1,0,0,0,0,1
CASP5,0,0,0,0,1,0,0,0,0,1
CASKIN2,0,0,0,0,1,0,0,0,0,1
CASC5,0,0,0,0,1,0,0,0,0,1
CARD6,0,0,0,0,1,0,0,0,0,1
CARD11,0,0,0,0,1,0,0,0,0,1
CAPN5,0,0,0,0,1,0,0,0,0,1
CAPN13,0,0,0,0,1,0,0,0,0,1
PRR18,0,0,0,0,1,0,0,0,0,1
PRR16,0,0,0,0,1,0,0,0,0,1
PRPH2,0,0,0,0,1,0,0,0,0,1
PTPRE,0,0,0,0,1,0,0,0,0,1
PTPRB,0,0,0,0,1,0,0,0,0,1
PTPLA,0,0,0,0,1,0,0,0,0,1
PTH2R,0,0,0,0,1,0,0,0,0,1
PTH2,0,0,0,0,1,0,0,0,0,1
PTGS2,0,0,0,0,1,0,0,0,0,1
PTGIR,0,0,0,0,1,0,0,0,0,1
PTGFR,0,0,0,0,1,0,0,0,0,1
PTCRA,0,0,0,0,1,0,0,0,0,1
PTCHD3,0,0,0,0,1,0,0,0,0,1
PSD,0,0,0,0,1,0,0,0,0,1
PRTG,0,0,0,0,1,0,0,0,0,1
PRSS45,0,0,0,0,0,1,0,0,0,1
PRSS36,0,0,0,0,1,0,0,0,0,1
PRSS21,0,0,0,0,1,0,0,0,0,1
PRSS12,0,0,0,0,1,0,0,0,0,1
CALCR,0,0,0,0,1,0,0,0,0,1
CALCB,0,0,0,0,1,0,0,0,0,1
CAGE1,0,0,0,0,0,1,0,0,0,1
CADPS2,0,0,0,0,1,0,0,0,0,1
CADM2,0,0,0,0,1,0,0,0,0,1
QSER1,0,0,0,0,1,0,0,0,0,1
QRFPR,0,0,0,0,1,0,0,0,0,1
PYGO1,0,0,0,0,1,0,0,0,0,1
PYGM,0,0,0,0,1,0,0,0,0,1
PTX3,0,0,0,0,1,0,0,0,0,1
PTPRZ1,0,0,0,0,1,0,0,0,0,1
PTPRU,0,0,0,0,0,1,0,0,0,1
PTPRT,0,0,0,0,1,0,0,0,0,1
PTPRN2,0,0,0,0,1,0,0,0,0,1
PTPRN,0,0,0,0,1,0,0,0,0,1
PTPRK,0,0,0,0,1,0,0,0,0,1
RADIL,0,0,0,0,1,0,0,0,0,1
RAD54L2,0,0,0,0,1,0,0,0,0,1
RAD21L1,0,0,0,0,0,0,0,1,0,1
RAB6B,0,0,0,0,1,0,0,0,0,1
RAB3C,1,0,0,0,0,0,0,0,0,1
RAB3B,0,0,0,0,1,0,0,0,0,1
RAB3A,0,0,0,0,1,0,0,0,0,1
RAB33A,0,0,0,0,1,0,0,0,0,1
CAPN11,0,0,0,0,1,0,0,0,0,1
CAND2,0,0,0,0,1,0,0,0,0,1
CAMK2N1,0,0,0,0,0,0,0,1,0,1
CAMK2B,0,0,0,0,1,0,0,0,0,1
CAMK1G,0,0,0,0,1,0,0,0,0,1
CALN1,0,0,0,0,1,0,0,0,0,1
CALML6,0,0,0,0,1,0,0,0,0,1
CALHM3,0,0,0,0,1,0,0,0,0,1
REEP1,0,0,0,0,1,0,0,0,0,1
RCOR2,0,0,0,0,0,1,0,0,0,1
RCN3,0,0,1,0,0,0,0,0,0,1
RBMXL2,0,0,0,0,1,0,0,0,0,1
RBFOX1,0,0,0,0,1,0,0,0,0,1
RASSF9,0,0,0,0,1,0,0,0,0,1
RASL12,0,0,0,0,1,0,0,0,0,1
RASL10B,0,0,0,0,1,0,0,0,0,1
RASGRP3,0,0,0,0,1,0,0,0,0,1
RASGRP1,0,0,0,0,1,0,0,0,0,1
RASGRF1,0,0,0,0,1,0,0,0,0,1
RASAL3,0,0,0,0,1,0,0,0,0,1
RASAL1,0,0,0,0,0,1,0,0,0,1
RANBP17,0,0,0,0,1,0,0,0,0,1
RALGAPA2,0,0,0,0,1,0,0,0,0,1
RAI2,0,0,0,0,1,0,0,0,0,1
CACNA1B,0,0,0,0,1,0,0,0,0,1
CABP4,0,0,0,0,1,0,0,0,0,1
RGAG4,0,0,0,0,0,1,0,0,0,1
RFX8,0,0,0,0,1,0,0,0,0,1
RFX6,0,0,0,0,1,0,0,0,0,1
RFX3,0,0,0,0,1,0,0,0,0,1
RFX1,0,0,0,0,1,0,0,0,0,1
RFPL4AL1,0,0,0,0,1,0,0,0,0,1
RFPL3S,0,0,0,0,0,1,0,0,0,1
RFPL2,0,0,0,0,1,0,0,0,0,1
RERGL,0,0,0,0,1,0,0,0,0,1
RERG,0,0,0,0,1,0,0,0,0,1
REPS2,0,0,0,0,1,0,0,0,0,1
REN,0,0,0,0,1,0,0,0,0,1
REM1,0,0,0,0,1,0,0,0,0,1
REG4,0,0,0,0,1,0,0,0,0,1
RIMS2,0,0,0,0,1,0,0,0,0,1
RIMBP3,0,0,0,0,1,0,0,0,0,1
RILP,0,0,0,0,0,1,0,0,0,1
RHOH,0,0,0,0,1,0,0,0,0,1
RHCG,0,0,0,0,1,0,0,0,0,1
RGS8,0,0,0,0,1,0,0,0,0,1
RGS7,0,0,0,0,1,0,0,0,0,1
RGS6,0,0,0,0,1,0,0,0,0,1
CACNG7,0,0,0,0,1,0,0,0,0,1
CACNG6,1,0,0,0,0,0,0,0,0,1
CACNB4,0,0,0,0,1,0,0,0,0,1
CACNA2D4,0,0,0,0,1,0,0,0,0,1
CACNA1S,0,0,0,0,1,0,0,0,0,1
CACNA1I,0,0,0,0,1,0,0,0,0,1
CACNA1D,0,0,0,0,1,0,0,0,0,1
CACNA1C,0,0,0,0,1,0,0,0,0,1
RNFT2,0,0,0,0,1,0,0,0,0,1
RNF8,0,0,0,0,1,0,0,0,0,1
RNF223,0,0,0,0,1,0,0,0,0,1
RNF214,0,0,0,0,0,0,0,1,0,1
RNF208,0,0,0,0,1,0,0,0,0,1
RNF207,0,0,0,0,1,0,0,0,0,1
RNF180,0,0,0,0,1,0,0,0,0,1
RNF17,0,0,0,0,1,0,0,0,0,1
RNF157,0,0,0,0,1,0,0,0,0,1
RNF150,0,0,0,0,1,0,0,0,0,1
RNASE3,0,0,0,0,1,0,0,0,0,1
RMDN2,0,0,0,0,1,0,0,0,0,1
RLN2,0,0,0,0,1,0,0,0,0,1
RIN3,0,0,0,0,1,0,0,0,0,1
RIN1,0,0,0,0,1,0,0,0,0,1
RIMS4,0,0,0,0,1,0,0,0,0,1
C9orf170,0,0,0,0,1,0,0,0,0,1
C9orf152,0,0,0,0,1,0,0,0,0,1
C9orf117,0,0,0,0,1,0,0,0,0,1
C9,1,0,0,0,0,0,0,0,0,1
C8orf34,0,0,0,0,1,0,0,0,0,1
RSG1,0,0,0,0,1,0,0,0,0,1
RSBN1,0,0,0,0,1,0,0,0,0,1
RPTN,0,0,0,0,1,0,0,0,0,1
RPS6KL1,0,0,0,0,1,0,0,0,0,1
RPS6KA3,0,0,0,0,1,0,0,0,0,1
RPH3A,0,0,0,0,1,0,0,0,0,1
RPGRIP1,0,0,0,0,1,0,0,0,0,1
RORC,0,0,0,0,1,0,0,0,0,1
ROPN1L,0,0,0,0,0,1,0,0,0,1
ROBO4,0,0,0,0,1,0,0,0,0,1
ROBO3,0,0,0,0,1,0,0,0,0,1
RTTN,0,0,0,0,1,0,0,0,0,1
RTP3,0,0,0,0,1,0,0,0,0,1
RTN4R,0,0,0,0,1,0,0,0,0,1
RTDR1,0,0,0,0,1,0,0,0,0,1
RSPO4,0,0,0,0,1,0,0,0,0,1
RSPO3,0,0,0,0,1,0,0,0,0,1
CABP1,0,0,0,0,1,0,0,0,0,1
CA9,0,0,0,0,1,0,0,0,0,1
CA8,0,0,0,0,1,0,0,0,0,1
CA5A,0,0,0,0,1,0,0,0,0,1
CA4,0,0,0,0,1,0,0,0,0,1
CA3,0,0,0,0,1,0,0,0,0,1
CA13,0,0,0,0,1,0,0,0,0,1
CA10,0,0,0,0,1,0,0,0,0,1
C9orf84,0,0,0,0,1,0,0,0,0,1
C9orf171,0,0,0,0,1,0,0,0,0,1
SCIN,0,0,0,0,0,1,0,0,0,1
SCGN,0,0,0,0,1,0,0,0,0,1
SCG3,0,0,0,0,1,0,0,0,0,1
SCD5,0,0,0,0,1,0,0,0,0,1
SCARF1,0,0,0,0,1,0,0,0,0,1
SCAI,0,0,0,0,1,0,0,0,0,1
SBSN,0,0,0,0,1,0,0,0,0,1
SBK2,0,0,0,0,1,0,0,0,0,1
SARM1,0,0,0,0,1,0,0,0,0,1
SAMSN1,0,0,0,0,1,0,0,0,0,1
SAMD12,0,0,0,0,1,0,0,0,0,1
SALL4,0,0,0,0,0,0,0,1,0,1
S100Z,0,0,0,0,1,0,0,0,0,1
RXFP1,0,0,0,0,1,0,0,0,0,1
RUNDC3B,0,0,0,0,0,0,0,1,0,1
RUNDC3A,0,0,0,0,1,0,0,0,0,1
SCNN1G,0,0,0,0,1,0,0,0,0,1
SCN8A,0,0,0,0,1,0,0,0,0,1
SCN1A,0,0,0,0,1,0,0,0,0,1
SCN10A,0,0,0,0,1,0,0,0,0,1
C7orf57,0,0,0,0,1,0,0,0,0,1
C6orf25,0,0,0,0,1,0,0,0,0,1
C6orf118,0,0,0,0,1,0,0,0,0,1
C5orf47,0,0,0,0,0,1,0,0,0,1
C4orf47,0,0,0,0,1,0,0,0,0,1
C3orf80,0,0,0,0,1,0,0,0,0,1
C3orf70,0,0,0,0,1,0,0,0,0,1
C2orf80,0,0,0,0,1,0,0,0,0,1
C2orf71,0,0,0,0,1,0,0,0,0,1
C2orf16,0,0,0,0,1,0,0,0,0,1
SCML4,0,0,0,0,1,0,0,0,0,1
SCML2,0,0,0,0,0,0,0,1,0,1
C1QL2,0,0,0,0,1,0,0,0,0,1
C19orf68,0,0,0,0,1,0,0,0,0,1
C19orf45,0,0,0,0,1,0,0,0,0,1
C19orf44,0,0,0,0,1,0,0,0,0,1
C19orf26,0,1,0,0,0,0,0,0,0,1
C18orf63,0,0,0,0,1,0,0,0,0,1
SEPT4,0,0,0,0,1,0,0,0,0,1
SEMA3G,0,0,0,0,0,1,0,0,0,1
SEMA3E,0,0,0,0,1,0,0,0,0,1
SEMA3C,0,0,0,0,1,0,0,0,0,1
SEMA3A,0,0,0,0,1,0,0,0,0,1
SELP,0,0,0,0,1,0,0,0,0,1
SEL1L2,0,0,0,0,1,0,0,0,0,1
SEC16B,0,0,0,0,1,0,0,0,0,1
SEC14L5,0,0,0,0,1,0,0,0,0,1
SCUBE2,0,0,0,0,0,1,0,0,0,1
SESTD1,0,0,0,0,1,0,0,0,0,1
SERTAD4,0,0,0,0,1,0,0,0,0,1
SERPIND1,0,0,0,0,1,0,0,0,0,1
SERPINC1,0,0,0,0,1,0,0,0,0,1
SERPINB7,0,0,0,0,1,0,0,0,0,1
SERPINB2,0,0,0,0,0,1,0,0,0,1
SERPINA9,0,0,0,0,1,0,0,0,0,1
SERPINA5,0,0,0,0,1,0,0,0,0,1
SERP2,0,0,0,0,1,0,0,0,0,1
C2CD4A,0,0,0,0,1,0,0,0,0,1
C2CD3,0,0,0,0,1,0,0,0,0,1
C20orf195,0,0,0,0,1,0,0,0,0,1
C1orf228,0,0,0,0,1,0,0,0,0,1
C1orf168,1,0,0,0,0,0,0,0,0,1
C1orf127,0,0,0,0,1,0,0,0,0,1
C1orf110,0,0,0,0,1,0,0,0,0,1
SH3RF2,0,0,0,0,1,0,0,0,0,1
SH3GL3,0,0,0,0,1,0,0,0,0,1
SH3GL2,0,0,0,0,1,0,0,0,0,1
SH2D4B,0,0,0,0,1,0,0,0,0,1
SH2D3C,0,0,0,0,1,0,0,0,0,1
SH2D2A,0,0,0,0,1,0,0,0,0,1
SH2D1B,0,0,0,0,0,0,0,0,1,1
SH2B2,0,0,0,0,1,0,0,0,0,1
SGSM1,0,0,0,0,1,0,0,0,0,1
SGIP1,0,0,0,0,0,0,0,1,0,1
SFTPB,0,0,0,0,1,0,0,0,0,1
SFTPA2,0,0,0,0,0,1,0,0,0,1
SFRP5,0,0,0,0,1,0,0,0,0,1
SFRP4,0,0,0,0,1,0,0,0,0,1
SFMBT1,0,0,0,0,1,0,0,0,0,1
SETBP1,0,0,0,0,1,0,0,0,0,1
SIGLEC10,0,0,0,0,1,0,0,0,0,1
SIDT1,0,0,0,0,1,0,0,0,0,1
SHROOM1,0,0,0,0,1,0,0,0,0,1
SHC4,0,0,0,0,1,0,0,0,0,1
C16orf89,0,0,0,0,1,0,0,0,0,1
C14orf23,0,0,0,0,0,0,0,1,0,1
C12orf42,0,0,0,0,1,0,0,0,0,1
C11orf86,0,0,0,0,1,0,0,0,0,1
C10orf90,1,0,0,0,0,0,0,0,0,1
C10orf62,0,0,0,0,0,1,0,0,0,1
C10orf12,0,0,0,0,1,0,0,0,0,1
BTNL3,0,0,0,0,1,0,0,0,0,1
BTN1A1,0,0,0,0,1,0,0,0,0,1
BTLA,0,0,0,0,1,0,0,0,0,1
BSX,0,0,0,0,1,0,0,0,0,1
SHC3,0,0,0,0,1,0,0,0,0,1
SLC1A2,0,0,0,0,1,0,0,0,0,1
SLC18A2,0,0,0,0,0,0,0,1,0,1
SLC16A7,1,0,0,0,0,0,0,0,0,1
SLC15A2,0,0,0,0,0,0,0,1,0,1
SLC14A2,0,0,0,0,1,0,0,0,0,1
SLC12A3,0,0,0,0,1,0,0,0,0,1
SLC12A1,0,0,0,0,1,0,0,0,0,1
SLC11A1,0,0,0,0,1,0,0,0,0,1
SLC10A6,0,0,1,0,0,0,0,0,0,1
SLC10A4,0,0,0,0,1,0,0,0,0,1
SIX4,0,0,0,0,1,0,0,0,0,1
SIMC1,0,0,0,0,1,0,0,0,0,1
SIM2,0,0,0,0,1,0,0,0,0,1
SIM1,0,0,0,0,1,0,0,0,0,1
SIGLEC8,0,0,0,0,1,0,0,0,0,1
SIGLEC5,0,0,0,0,1,0,0,0,0,1
SLC28A1,0,0,0,0,1,0,0,0,0,1
SLC27A5,0,0,0,0,0,0,0,0,1,1
SLC27A2,0,0,0,0,1,0,0,0,0,1
SLC26A8,0,0,0,0,1,0,0,0,0,1
SLC26A3,0,0,0,0,0,0,0,1,0,1
SLC25A52,0,0,0,0,1,0,0,0,0,1
SLC25A45,0,0,0,0,1,0,0,0,0,1
SLC25A34,0,0,0,0,1,0,0,0,0,1
SLC24A3,0,0,0,0,1,0,0,0,0,1
SLC24A2,0,0,0,0,1,0,0,0,0,1
SLC23A1,0,0,0,0,0,0,0,0,1,1
SLC22A3,0,0,0,0,1,0,0,0,0,1
SLC22A25,0,0,0,0,1,0,0,0,0,1
SLC22A14,0,0,0,0,1,0,0,0,0,1
SLC22A11,0,0,0,0,1,0,0,0,0,1
SLC1A7,0,0,0,0,0,0,0,1,0,1
BOD1L1,0,0,0,0,1,0,0,0,0,1
SLC4A10,0,0,0,0,1,0,0,0,0,1
SLC45A3,0,0,0,0,1,0,0,0,0,1
SLC45A1,0,0,0,0,1,0,0,0,0,1
SLC41A2,0,0,0,0,1,0,0,0,0,1
SLC39A2,0,0,0,0,1,0,0,0,0,1
SLC38A8,0,0,0,0,1,0,0,0,0,1
SLC38A5,0,0,0,0,1,0,0,0,0,1
SLC38A11,0,0,0,0,1,0,0,0,0,1
SLC36A1,0,0,0,0,0,0,0,1,0,1
SLC35F1,0,0,0,0,1,0,0,0,0,1
SLC34A2,0,0,0,0,1,0,0,0,0,1
SLC30A3,0,0,0,0,1,0,0,0,0,1
SLC2A5,0,0,0,0,0,0,0,1,0,1
SLC2A13,0,0,0,0,1,0,0,0,0,1
SLC29A4,0,0,0,0,1,0,0,0,0,1
SLC5A7,0,0,0,0,1,0,0,0,0,1
SLC5A5,0,0,0,0,1,0,0,0,0,1
SLC5A11,0,0,0,0,1,0,0,0,0,1
SLC4A8,0,0,0,0,1,0,0,0,0,1
SLC4A5,0,0,0,0,1,0,0,0,0,1
SLC4A3,0,0,0,0,1,0,0,0,0,1
BRWD3,0,0,0,0,1,0,0,0,0,1
BRSK1,0,0,0,0,1,0,0,0,0,1
BRS3,0,0,0,0,1,0,0,0,0,1
BRINP3,0,0,0,0,1,0,0,0,0,1
BRINP2,0,0,0,0,0,1,0,0,0,1
BRDT,0,0,0,0,1,0,0,0,0,1
BRCA1,0,0,0,0,0,1,0,0,0,1
BPIFC,0,0,0,0,1,0,0,0,0,1
BPIFB1,0,0,0,0,1,0,0,0,0,1
BPI,0,0,0,0,1,0,0,0,0,1
SLITRK1,0,0,0,0,1,0,0,0,0,1
SLIT3,0,0,0,0,1,0,0,0,0,1
SLIT2,0,0,0,0,1,0,0,0,0,1
SLFN12L,0,0,0,0,1,0,0,0,0,1
SLCO4A1,0,0,0,0,1,0,0,0,0,1
SLCO2A1,0,0,0,0,1,0,0,0,0,1
SLC9A9,0,0,0,0,1,0,0,0,0,1
SLC9A2,0,0,0,0,1,0,0,0,0,1
SLC8A3,0,0,0,0,1,0,0,0,0,1
SLC8A2,0,0,0,0,1,0,0,0,0,1
SLC8A1,0,0,0,0,1,0,0,0,0,1
SLC7A9,0,0,0,0,1,0,0,0,0,1
SLC7A3,0,0,0,0,1,0,0,0,0,1
SLC6A9,0,0,0,0,1,0,0,0,0,1
SLC5A9,0,0,0,0,0,0,0,1,0,1
SLC5A8,0,0,0,0,1,0,0,0,0,1
SMARCA1,0,0,0,0,1,0,0,0,0,1
SLX4,0,0,0,0,0,1,0,0,0,1
BMPR1B,0,0,0,0,1,0,0,0,0,1
BMPER,0,0,0,0,1,0,0,0,0,1
BMP8B,0,0,0,0,1,0,0,0,0,1
BMP7,0,0,0,0,1,0,0,0,0,1
BMP5,0,0,0,0,1,0,0,0,0,1
BMP4,0,0,0,0,0,1,0,0,0,1
BIN1,0,0,0,0,0,0,0,1,0,1
BEST3,0,0,0,0,1,0,0,0,0,1
BEND5,0,0,0,0,1,0,0,0,0,1
BEND4,0,0,0,0,1,0,0,0,0,1
BEAN1,0,0,0,0,1,0,0,0,0,1
BCORL1,0,0,0,0,1,0,0,0,0,1
SLITRK5,0,0,0,0,1,0,0,0,0,1
SLITRK2,0,0,0,0,0,1,0,0,0,1
SNX7,0,0,0,0,1,0,0,0,0,1
SNX16,0,0,0,0,1,0,0,0,0,1
BCL2L14,0,0,0,0,1,0,0,0,0,1
BCL2L10,0,0,0,0,1,0,0,0,0,1
BCAS1,0,0,0,0,1,0,0,0,0,1
BCAR3,0,0,0,0,1,0,0,0,0,1
BBS12,0,0,1,0,0,0,0,0,0,1
BAIAP2L2,0,0,0,0,1,0,0,0,0,1
BAI2,0,0,0,0,1,0,0,0,0,1
BAALC,0,0,0,0,1,0,0,0,0,1
SNCAIP,0,0,0,0,1,0,0,0,0,1
SNAP25,0,0,0,0,1,0,0,0,0,1
SNAI1,0,0,0,0,1,0,0,0,0,1
SMYD4,0,0,0,0,1,0,0,0,0,1
SMPX,0,0,0,0,1,0,0,0,0,1
SMPDL3B,0,0,0,0,1,0,0,0,0,1
SPAG17,0,0,0,0,0,0,0,1,0,1
SPACA3,0,0,0,0,1,0,0,0,0,1
SP8,0,0,0,0,1,0,0,0,0,1
SP7,1,0,0,0,0,0,0,0,0,1
SP6,0,0,0,0,1,0,0,0,0,1
SP4,0,0,0,0,1,0,0,0,0,1
SOX7,0,0,0,0,1,0,0,0,0,1
SOX6,0,0,0,0,1,0,0,0,0,1
SOX5,0,0,0,0,0,1,0,0,0,1
SOX18,0,0,0,0,1,0,0,0,0,1
SOWAHA,0,0,0,0,1,0,0,0,0,1
SOST,0,0,0,0,1,0,0,0,0,1
SORBS2,0,0,0,0,0,1,0,0,0,1
SORBS1,0,0,0,0,1,0,0,0,0,1
SOHLH2,0,0,0,0,1,0,0,0,0,1
SOBP,0,0,0,0,1,0,0,0,0,1
ATP8B4,0,0,0,0,1,0,0,0,0,1
ATP8B3,0,0,0,0,1,0,0,0,0,1
ATP8A2,0,0,0,0,1,0,0,0,0,1
SPTB,0,0,0,0,1,0,0,0,0,1
SPRR2D,0,0,0,0,1,0,0,0,0,1
SPRED3,0,0,0,0,1,0,0,0,0,1
SPNS3,0,0,0,0,1,0,0,0,0,1
SPINK8,0,0,0,0,1,0,0,0,0,1
SPINK6,0,0,0,0,1,0,0,0,0,1
SPIN4,0,0,0,0,1,0,0,0,0,1
SPHKAP,0,0,0,0,1,0,0,0,0,1
SPEM1,0,0,0,0,1,0,0,0,0,1
SPDEF,0,0,0,0,1,0,0,0,0,1
SPATC1,0,0,0,0,1,0,0,0,0,1
SPATA5,0,0,0,0,0,1,0,0,0,1
SPAG4,0,0,0,0,1,0,0,0,0,1
SST,0,0,0,0,1,0,0,0,0,1
SSMEM1,0,0,0,0,1,0,0,0,0,1
SSH2,0,0,0,0,1,0,0,0,0,1
SRPK3,0,0,0,0,1,0,0,0,0,1
SRL,0,0,0,0,1,0,0,0,0,1
SRCIN1,0,0,0,0,1,0,0,0,0,1
B4GALT6,0,0,0,0,1,0,0,0,0,1
B4GALNT2,0,0,0,0,1,0,0,0,0,1
B4GALNT1,0,0,0,0,1,0,0,0,0,1
B3GAT1,0,0,0,0,0,1,0,0,0,1
AZU1,0,0,0,0,1,0,0,0,0,1
AWAT2,0,0,0,0,1,0,0,0,0,1
AVPR1A,0,0,0,0,1,0,0,0,0,1
ATXN7L1,0,0,0,0,0,0,0,1,0,1
ATXN3L,0,0,0,0,1,0,0,0,0,1
ATRX,0,0,0,0,1,0,0,0,0,1
ATG9B,0,0,0,0,1,0,0,0,0,1
ATF3,0,0,0,0,1,0,0,0,0,1
STMN2,0,0,0,0,1,0,0,0,0,1
STK32B,0,0,0,0,0,1,0,0,0,1
STEAP4,0,0,0,0,1,0,0,0,0,1
STARD8,0,0,0,0,1,0,0,0,0,1
STAP1,0,0,0,0,1,0,0,0,0,1
STAC2,0,0,0,0,1,0,0,0,0,1
STAB2,0,0,0,0,1,0,0,0,0,1
ST8SIA6,0,0,0,0,0,1,0,0,0,1
ST8SIA5,0,0,0,0,1,0,0,0,0,1
ST6GALNAC3,0,0,0,0,1,0,0,0,0,1
ST6GALNAC1,0,0,0,0,1,0,0,0,0,1
ST3GAL6,0,0,0,0,1,0,0,0,0,1
SSUH2,0,0,0,0,1,0,0,0,0,1
SSTR3,0,0,0,0,1,0,0,0,0,1
SUPT3H,0,0,0,0,1,0,0,0,0,1
SULT1B1,0,0,0,0,1,0,0,0,0,1
STXBP5L,0,0,0,0,1,0,0,0,0,1
STS,0,0,0,0,1,0,0,0,0,1
STRC,0,0,0,0,1,0,0,0,0,1
STRA8,0,0,0,0,1,0,0,0,0,1
STRA6,0,0,0,0,1,0,0,0,0,1
STPG2,0,0,0,0,1,0,0,0,0,1
ATP7B,0,0,0,0,1,0,0,0,0,1
ATP6V1B1,0,0,0,0,0,0,0,1,0,1
ATP6V0A4,0,0,0,0,1,0,0,0,0,1
ATP1B4,0,0,0,0,1,0,0,0,0,1
ATP1A4,0,0,0,0,1,0,0,0,0,1
ATP13A5,0,0,0,0,0,0,0,1,0,1
ATP13A4,0,0,0,0,1,0,0,0,0,1
ATOH7,0,0,0,0,1,0,0,0,0,1
SYT10,0,0,0,0,1,0,0,0,0,1
SYT1,0,0,0,0,1,0,0,0,0,1
SYPL2,0,0,0,0,1,0,0,0,0,1
SYNPO2L,0,0,0,0,1,0,0,0,0,1
SYNE3,0,0,0,0,1,0,0,0,0,1
SYNDIG1L,0,0,0,0,1,0,0,0,0,1
SYDE2,0,0,0,0,1,0,0,0,0,1
SYCP2L,0,0,0,0,1,0,0,0,0,1
SYCE1,0,0,0,0,1,0,0,0,0,1
SWT1,0,0,0,0,1,0,0,0,0,1
SV2C,0,0,0,0,1,0,0,0,0,1
SV2B,0,0,0,0,1,0,0,0,0,1
SUV39H1,0,0,0,0,1,0,0,0,0,1
SUSD5,0,0,0,0,1,0,0,0,0,1
SUSD4,0,0,0,0,1,0,0,0,0,1
SUSD2,0,0,0,0,1,0,0,0,0,1
TAS2R5,0,0,0,0,1,0,0,0,0,1
TAS2R19,0,0,0,0,1,0,0,0,0,1
TAS2R10,0,0,0,0,1,0,0,0,0,1
TAS2R1,0,0,0,0,1,0,0,0,0,1
TAS1R3,0,0,0,0,1,0,0,0,0,1
TANGO6,0,0,0,0,1,0,0,0,0,1
TAL1,0,0,0,0,1,0,0,0,0,1
TAF7L,0,0,0,0,1,0,0,0,0,1
TAAR1,0,0,0,0,1,0,0,0,0,1
