Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Splice_Site,Translation_Start_Site,Total_Expressed
ZNF233,0,0,0,0,1,0,0,0,0,1
ARHGAP12,0,0,0,0,1,0,0,0,0,1
TIGD2,0,0,0,0,1,0,0,0,0,1
TMEM134,0,0,0,0,0,1,0,0,0,1
TMEM141,0,0,0,0,1,0,0,0,0,1
TMEM14B,0,0,0,0,0,1,0,0,0,1
TMEM151B,0,0,0,0,1,0,0,0,0,1
TMEM160,0,0,0,0,1,0,0,0,0,1
TMEM161A,0,0,0,0,1,0,0,0,0,1
ARFGEF1,0,0,0,0,1,0,0,0,0,1
TMEM164,0,0,0,0,1,0,0,0,0,1
TMEM168,0,0,0,0,1,0,0,0,0,1
TMEM175,0,0,0,0,1,0,0,0,0,1
TMEM176A,0,0,0,0,1,0,0,0,0,1
TMEM176B,0,0,0,0,1,0,0,0,0,1
TMEM184B,0,0,0,0,1,0,0,0,0,1
ACOT11,0,0,0,0,1,0,0,0,0,1
ZNF274,0,0,0,0,0,1,0,0,0,1
TIMM22,0,0,0,0,1,0,0,0,0,1
TIMP1,0,0,0,0,1,0,0,0,0,1
TIMP2,0,0,0,0,1,0,0,0,0,1
TINAGL1,0,0,0,0,1,0,0,0,0,1
TJAP1,0,0,0,0,1,0,0,0,0,1
ARHGAP32,0,0,0,0,1,0,0,0,0,1
TLDC1,0,0,0,0,1,0,0,0,0,1
ZNF268,0,0,0,0,1,0,0,0,0,1
ARHGAP31,0,0,0,0,1,0,0,0,0,1
TLE3,1,0,0,0,0,0,0,0,0,1
TLE4,0,0,0,0,1,0,0,0,0,1
ZNF266,0,0,0,0,0,1,0,0,0,1
TMCO3,0,0,0,0,1,0,0,0,0,1
ZNF264,0,0,0,0,1,0,0,0,0,1
TLR1,0,0,0,0,1,0,0,0,0,1
ZNF263,0,0,0,0,1,0,0,0,0,1
ZNF260,0,0,0,0,1,0,0,0,0,1
ZNF253,0,0,0,0,0,1,0,0,0,1
ZNF248,0,0,0,0,1,0,0,0,0,1
ZNF239,0,0,0,0,1,0,0,0,0,1
TLR8,0,0,0,0,1,0,0,0,0,1
TM2D1,0,0,0,0,1,0,0,0,0,1
TM7SF3,0,0,0,0,1,0,0,0,0,1
TM9SF2,0,0,0,0,1,0,0,0,0,1
TMC4,0,0,0,0,1,0,0,0,0,1
ARHGAP17,0,0,0,0,1,0,0,0,0,1
TMCC1,0,0,0,0,1,0,0,0,0,1
TLN1,0,0,0,0,1,0,0,0,0,1
ILVBL,0,0,0,0,1,0,0,0,0,1
INADL,0,0,0,0,1,0,0,0,0,1
INCENP,0,0,0,0,1,0,0,0,0,1
INF2,0,0,0,0,1,0,0,0,0,1
ING1,0,0,0,0,1,0,0,0,0,1
DNAJB12,1,0,0,0,0,0,0,0,0,1
DNAJA1,0,0,0,0,1,0,0,0,0,1
INO80C,0,0,0,0,1,0,0,0,0,1
DNAH9,0,0,0,0,1,0,0,0,0,1
INPP4A,0,0,0,0,1,0,0,0,0,1
INPP4B,0,0,0,0,1,0,0,0,0,1
DNAH5,0,0,0,0,1,0,0,0,0,1
INPP5D,0,0,0,0,1,0,0,0,0,1
DNAH2,0,0,0,0,1,0,0,0,0,1
POLD3,0,1,0,0,0,0,0,0,0,1
INPP5J,0,0,0,0,1,0,0,0,0,1
DNAAF3,0,0,0,0,1,0,0,0,0,1
DNAAF1,0,0,0,0,1,0,0,0,0,1
DNA2,0,0,0,0,1,0,0,0,0,1
DMTF1,0,0,0,1,0,0,0,0,0,1
INTS5,0,0,0,0,1,0,0,0,0,1
DMC1,0,0,0,0,0,1,0,0,0,1
DMAP1,0,0,0,0,1,0,0,0,0,1
DLST,0,0,0,0,1,0,0,0,0,1
INTS9,0,0,0,0,1,0,0,0,0,1
DLL1,0,0,0,0,1,0,0,0,0,1
INVS,0,0,0,0,1,0,0,0,0,1
IPMK,0,0,0,0,1,0,0,0,0,1
IPO4,0,0,0,0,0,0,0,1,0,1
INPP5F,0,0,0,0,1,0,0,0,0,1
IGFBP6,0,0,0,0,1,0,0,0,0,1
DNAJC22,0,0,0,0,1,0,0,0,0,1
IGLL5,0,0,0,0,1,0,0,0,0,1
IGSF10,0,0,0,0,1,0,0,0,0,1
IGSF6,0,0,0,0,1,0,0,0,0,1
IGSF8,0,0,0,0,1,0,0,0,0,1
IGSF9B,0,0,0,0,1,0,0,0,0,1
IKBKAP,0,0,0,0,1,0,0,0,0,1
DNAJC18,0,0,0,0,1,0,0,0,0,1
DNAJC17,0,0,0,0,1,0,0,0,0,1
IKZF5,0,0,0,0,1,0,0,0,0,1
IL10RA,0,0,0,0,0,1,0,0,0,1
DNAJC14,0,0,0,0,1,0,0,0,0,1
IL12RB2,0,0,0,0,1,0,0,0,0,1
DNAJB2,0,0,0,0,1,0,0,0,0,1
IL15RA,0,0,0,0,1,0,0,0,0,1
DNAJC11,0,0,0,0,1,0,0,0,0,1
IL17RA,0,0,0,0,0,1,0,0,0,1
IL17RC,0,0,0,0,1,0,0,0,0,1
IL17RD,0,0,0,0,1,0,0,0,0,1
IL18RAP,0,0,0,0,0,1,0,0,0,1
IL1R2,0,0,0,0,1,0,0,0,0,1
DNAJC1,0,0,0,0,1,0,0,0,0,1
IL27RA,0,0,0,0,1,0,0,0,0,1
IL2RA,0,0,0,0,1,0,0,0,0,1
IL4R,0,0,0,0,1,0,0,0,0,1
IL6,0,0,0,0,0,0,0,0,1,1
DNAJB5,0,0,0,0,0,0,0,1,0,1
DNAJB4,0,0,0,0,0,1,0,0,0,1
ILF2,0,0,0,0,1,0,0,0,0,1
IL13RA1,0,0,0,0,1,0,0,0,0,1
ITGA2,0,0,0,0,1,0,0,0,0,1
ITGA2B,0,0,0,0,1,0,0,0,0,1
DIO2,0,0,0,0,1,0,0,0,0,1
DICER1,0,0,0,0,1,0,0,0,0,1
ITGAV,0,0,0,0,1,0,0,0,0,1
ITGAX,0,0,0,0,1,0,0,0,0,1
DIAPH1,0,0,0,0,1,0,0,0,0,1
ITGB2,0,0,0,0,1,0,0,0,0,1
ITGB3,0,0,0,0,1,0,0,0,0,1
DHX9,0,0,0,0,1,0,0,0,0,1
DHX58,0,0,0,0,1,0,0,0,0,1
DHX40,0,0,0,0,1,0,0,0,0,1
ITIH4,0,0,0,0,1,0,0,0,0,1
ITIH6,0,0,0,0,1,0,0,0,0,1
IPO5,0,0,0,0,1,0,0,0,0,1
DHX38,0,0,0,0,1,0,0,0,0,1
DHX37,0,0,0,0,1,0,0,0,0,1
DHX35,0,0,0,0,1,0,0,0,0,1
ITPR1,0,0,0,0,1,0,0,0,0,1
DHX32,0,0,0,0,1,0,0,0,0,1
DHX30,0,0,0,0,1,0,0,0,0,1
ITPRIPL2,0,0,0,0,1,0,0,0,0,1
ITSN1,0,0,0,0,1,0,0,0,0,1
ITSN2,0,0,0,0,1,0,0,0,0,1
DHX29,0,0,0,0,1,0,0,0,0,1
DHRS4,0,0,0,0,1,0,0,0,0,1
DHRS12,0,0,0,0,1,0,0,0,0,1
DHRS1,0,0,0,0,1,0,0,0,0,1
DHODH,0,0,0,0,1,0,0,0,0,1
DHDH,0,0,0,0,1,0,0,0,0,1
ITK,0,0,0,0,1,0,0,0,0,1
IPP,0,0,0,0,1,0,0,0,0,1
IQCA1,0,0,0,0,1,0,0,0,0,1
IQCE,1,0,0,0,0,0,0,0,0,1
IQCG,0,0,0,0,1,0,0,0,0,1
IQGAP1,0,0,0,0,0,1,0,0,0,1
IQGAP2,0,0,0,0,0,1,0,0,0,1
DLD,0,0,0,0,1,0,0,0,0,1
DLC1,0,0,0,0,1,0,0,0,0,1
DLAT,0,0,0,0,1,0,0,0,0,1
DKK3,0,0,0,0,1,0,0,0,0,1
IRAK3,0,0,0,0,1,0,0,0,0,1
IRAK4,0,0,0,0,1,0,0,0,0,1
IREB2,0,0,0,0,1,0,0,0,0,1
IRF1,0,0,0,0,1,0,0,0,0,1
ITGA11,0,0,0,0,1,0,0,0,0,1
IRF2BPL,0,0,0,0,1,0,0,0,0,1
IRF5,0,0,0,0,1,0,0,0,0,1
IRF6,0,0,0,0,1,0,0,0,0,1
IRF7,0,0,0,0,0,1,0,0,0,1
IRF8,0,0,0,0,1,0,0,0,0,1
DKC1,0,0,0,0,1,0,0,0,0,1
IRX2-DT,0,0,0,0,1,0,0,0,0,1
IRX5,0,0,0,0,1,0,0,0,0,1
ISCU,0,0,0,0,1,0,0,0,0,1
ISG20,0,0,0,0,1,0,0,0,0,1
DIS3L2,0,0,0,0,1,0,0,0,0,1
DIS3L,0,0,0,0,1,0,0,0,0,1
ISYNA1,0,0,0,0,1,0,0,0,0,1
ITGA1,0,0,0,0,1,0,0,0,0,1
ITGA10,0,0,0,0,1,0,0,0,0,1
IRF2,0,0,0,0,0,1,0,0,0,1
HK2,0,0,0,0,1,0,0,0,0,1
HKR1,0,0,0,0,1,0,0,0,0,1
HLCS,0,0,0,0,1,0,0,0,0,1
HLTF,0,0,0,0,1,0,0,0,0,1
HM13,0,0,0,0,1,0,0,0,0,1
HMG20A,0,0,0,0,1,0,0,0,0,1
HMG20B,0,0,0,0,1,0,0,0,0,1
HMGA2,0,0,0,0,1,0,0,0,0,1
HMGB1,0,0,0,0,1,0,0,0,0,1
HMGCS1,0,0,0,0,1,0,0,0,0,1
HMGN1,0,0,0,0,1,0,0,0,0,1
HMGXB3,0,0,0,0,1,0,0,0,0,1
HMHA1,0,0,0,0,1,0,0,0,0,1
DPP4,0,0,0,0,1,0,0,0,0,1
IGFBP4,0,0,0,0,1,0,0,0,0,1
HN1L,0,0,0,0,1,0,0,0,0,1
HNRNPA1,0,0,0,0,1,0,0,0,0,1
HNRNPA3,0,0,0,0,1,0,0,0,0,1
HNRNPAB,0,0,0,0,1,0,0,0,0,1
HNRNPC,0,0,0,0,0,1,0,0,0,1
HNRNPCL1,0,0,0,0,1,0,0,0,0,1
HNRNPD,0,0,0,0,1,0,0,0,0,1
HNRNPDL,1,0,0,0,0,0,0,0,0,1
HNRNPF,0,0,0,0,1,0,0,0,0,1
HNRNPLL,0,0,0,0,1,0,0,0,0,1
DPM3,1,0,0,0,0,0,0,0,0,1
DPH7,0,0,0,0,1,0,0,0,0,1
HOOK2,0,0,0,0,0,0,0,1,0,1
DPH2,0,0,0,0,0,1,0,0,0,1
HN1,0,0,0,0,1,0,0,0,0,1
HELZ,0,0,0,0,1,0,0,0,0,1
DSE,0,0,0,0,1,0,0,0,0,1
DSCAML1,0,0,0,0,1,0,0,0,0,1
DSC2,0,0,0,0,1,0,0,0,0,1
HES1,0,0,0,0,1,0,0,0,0,1
HEXB,0,0,0,0,1,0,0,0,0,1
HFE,0,0,0,0,1,0,0,0,0,1
HGD,0,0,0,0,1,0,0,0,0,1
HGS,0,0,0,0,1,0,0,0,0,1
HGSNAT,0,0,0,0,1,0,0,0,0,1
HIC1,0,0,1,0,0,0,0,0,0,1
HID1,0,0,0,0,1,0,0,0,0,1
HIF1A,0,0,0,0,1,0,0,0,0,1
HIF1AN,0,0,0,0,1,0,0,0,0,1
HK1,0,0,0,0,1,0,0,0,0,1
HINFP,0,0,0,0,0,1,0,0,0,1
HINT2,0,0,0,0,1,0,0,0,0,1
HIP1,0,0,0,0,0,0,0,0,1,1
DROSHA,0,0,0,0,1,0,0,0,0,1
DRG2,0,0,0,0,1,0,0,0,0,1
DPYSL3,0,0,0,0,1,0,0,0,0,1
DPYD,0,0,0,0,1,0,0,0,0,1
HIST1H2AC,0,0,0,0,1,0,0,0,0,1
HIST1H2AD,0,0,0,0,1,0,0,0,0,1
HIST1H2BJ,0,0,0,0,1,0,0,0,0,1
HIST1H4E,0,0,0,0,1,0,0,0,0,1
HIST2H2BE,0,0,0,0,1,0,0,0,0,1
DPP9,0,0,0,0,1,0,0,0,0,1
DPP8,0,0,0,0,1,0,0,0,0,1
HJURP,0,0,0,0,1,0,0,0,0,1
HIGD1A,0,0,0,0,1,0,0,0,0,1
HTRA4,0,0,0,0,1,0,0,0,0,1
DNPEP,0,0,0,0,1,0,0,0,0,1
HYI,0,0,0,0,1,0,0,0,0,1
DNM1,0,0,0,0,1,0,0,0,0,1
ICAM1,0,0,0,0,1,0,0,0,0,1
ICAM3,0,0,0,0,1,0,0,0,0,1
ICAM5,1,0,0,0,0,0,0,0,0,1
ICK,0,0,0,0,1,0,0,0,0,1
DNASE1L2,0,0,0,0,1,0,0,0,0,1
DNASE1,0,0,0,0,1,0,0,0,0,1
IDO1,0,0,0,0,0,1,0,0,0,1
IFFO2,1,0,0,0,0,0,0,0,0,1
DNAJC6,0,0,0,0,1,0,0,0,0,1
IFI27L1,0,0,0,0,1,0,0,0,0,1
DPEP1,0,0,0,0,1,0,0,0,0,1
IFIT5,0,0,0,0,1,0,0,0,0,1
IFITM2,0,0,0,0,0,0,0,0,1,1
IFNAR2,0,0,0,0,1,0,0,0,0,1
IFNG,0,0,0,0,1,0,0,0,0,1
IFT122,0,0,0,0,1,0,0,0,0,1
DNAJC5,0,0,0,0,1,0,0,0,0,1
DNAJC30,0,0,0,0,1,0,0,0,0,1
IFT52,0,0,0,0,1,0,0,0,0,1
IFT74,0,0,0,0,0,0,0,1,0,1
IFT81,0,0,0,0,1,0,0,0,0,1
IFT88,0,0,0,0,1,0,0,0,0,1
IGBP1,0,0,0,0,1,0,0,0,0,1
IGF2BP3,0,0,0,0,1,0,0,0,0,1
DNAJC27,0,0,0,0,1,0,0,0,0,1
IGFBP3,0,0,0,0,1,0,0,0,0,1
IFI44,0,0,0,0,1,0,0,0,0,1
HOXB2,0,0,0,0,1,0,0,0,0,1
HOXB3,0,0,0,0,1,0,0,0,0,1
HOXC10,0,0,0,0,1,0,0,0,0,1
HOXC4,0,0,0,0,1,0,0,0,0,1
HOXC9,0,0,0,0,1,0,0,0,0,1
HOXD10,0,0,0,0,1,0,0,0,0,1
HOXD11,0,0,0,0,1,0,0,0,0,1
HPN,0,0,0,0,1,0,0,0,0,1
HPRT1,0,0,0,0,0,0,0,1,0,1
DPCD,0,0,0,0,1,0,0,0,0,1
DONSON,0,0,0,0,1,0,0,0,0,1
HPS6,0,0,0,0,1,0,0,0,0,1
DOK7,0,0,0,0,1,0,0,0,0,1
HS1BP3,0,0,0,0,1,0,0,0,0,1
HTRA2,0,0,0,0,0,1,0,0,0,1
HS3ST1,0,0,0,0,1,0,0,0,0,1
HS6ST1,0,0,0,0,1,0,0,0,0,1
HS6ST2,0,0,0,0,1,0,0,0,0,1
HSD11B1L,0,0,0,0,0,0,0,1,0,1
HSD17B10,0,0,0,0,1,0,0,0,0,1
DOK4,0,0,0,0,1,0,0,0,0,1
HSD17B4,0,0,0,0,1,0,0,0,0,1
HSD17B7,0,0,0,0,1,0,0,0,0,1
HSD3B7,0,0,0,0,1,0,0,0,0,1
HSPA12A,1,0,0,0,0,0,0,0,0,1
HSPA14,0,0,0,0,1,0,0,0,0,1
HSPA4L,0,0,0,0,1,0,0,0,0,1
HSPA5,0,0,0,0,0,0,0,1,0,1
HSPA8,0,0,0,0,1,0,0,0,0,1
DNTTIP1,0,0,0,0,1,0,0,0,0,1
HS2ST1,0,0,0,0,1,0,0,0,0,1
KTN1,0,0,0,0,1,0,0,0,0,1
KYNU,0,0,0,0,1,0,0,0,0,1
DCAF5,0,0,0,0,1,0,0,0,0,1
LACC1,0,0,0,0,1,0,0,0,0,1
LAD1,0,0,0,0,0,0,0,1,0,1
LAG3,0,0,0,0,1,0,0,0,0,1
LAGE3,0,0,0,0,1,0,0,0,0,1
LAIR1,0,0,0,0,1,0,0,0,0,1
DCAF17,0,0,0,0,1,0,0,0,0,1
DCAF16,0,0,0,0,1,0,0,0,0,1
DCAF12,0,0,0,0,1,0,0,0,0,1
DCAF11,0,0,0,0,1,0,0,0,0,1
DBR1,0,0,0,0,1,0,0,0,0,1
DBNDD2,0,0,0,0,1,0,0,0,0,1
DHDDS,0,0,0,0,1,0,0,0,0,1
LAMC1,0,0,0,0,1,0,0,0,0,1
LAMC2,0,0,0,0,1,0,0,0,0,1
LAMC3,0,0,0,0,1,0,0,0,0,1
DBF4B,0,0,0,0,1,0,0,0,0,1
LANCL1,0,0,0,0,1,0,0,0,0,1
LANCL2,0,0,0,0,1,0,0,0,0,1
LAP3,0,0,0,0,1,0,0,0,0,1
LAPTM4B,0,0,0,0,1,0,0,0,0,1
LAPTM5,0,0,0,0,1,0,0,0,0,1
DAZAP1,0,0,0,0,1,0,0,0,0,1
DAXX,0,0,0,0,1,0,0,0,0,1
DAPK3,0,0,0,0,1,0,0,0,0,1
LARS,0,0,0,0,1,0,0,0,0,1
LARS2,0,0,0,0,1,0,0,0,0,1
LAMB3,0,0,0,0,1,0,0,0,0,1
KLHL2,0,0,0,0,1,0,0,0,0,1
KLHL20,0,0,0,0,1,0,0,0,0,1
KLHL21,0,0,0,0,1,0,0,0,0,1
KLHL24,0,0,0,0,1,0,0,0,0,1
KLHL7,0,0,0,0,1,0,0,0,0,1
KLHL8,0,0,0,0,1,0,0,0,0,1
KLK10,0,0,0,0,1,0,0,0,0,1
KLK14,0,0,0,0,1,0,0,0,0,1
KLK9,0,0,0,0,1,0,0,0,0,1
KLRC4,0,0,0,0,1,0,0,0,0,1
KMO,0,0,0,0,1,0,0,0,0,1
DCTN4,0,0,0,0,1,0,0,0,0,1
DCN,0,0,0,0,1,0,0,0,0,1
DCLRE1C,0,0,0,0,1,0,0,0,0,1
KSR1,0,0,0,0,1,0,0,0,0,1
DCLRE1A,0,0,0,0,1,0,0,0,0,1
KPNA1,0,0,0,0,1,0,0,0,0,1
KPNA3,0,0,0,0,1,0,0,0,0,1
KRAS,0,0,0,0,1,0,0,0,0,1
KRBA1,0,0,0,0,1,0,0,0,0,1
KRIT1,0,0,0,0,1,0,0,0,0,1
KRT14,0,0,0,0,1,0,0,0,0,1
KRT15,0,0,0,0,1,0,0,0,0,1
DCLK2,0,0,0,0,1,0,0,0,0,1
KRT6A,0,0,0,0,1,0,0,0,0,1
KRT6B,0,0,0,0,1,0,0,0,0,1
KRT7,0,0,0,0,1,0,0,0,0,1
KRT76,0,0,0,0,1,0,0,0,0,1
KRT8,0,1,0,0,0,0,0,0,0,1
KRT83,0,0,0,0,1,0,0,0,0,1
DCLRE1B,0,0,0,0,1,0,0,0,0,1
LLGL1,0,0,0,0,1,0,0,0,0,1
LLGL2,0,0,0,0,1,0,0,0,0,1
LMAN2L,0,0,0,0,1,0,0,0,0,1
LMBR1L,0,0,0,0,0,0,0,1,0,1
LMBRD1,0,0,0,0,1,0,0,0,0,1
LMBRD2,0,0,0,0,1,0,0,0,0,1
LMCD1,0,0,0,0,1,0,0,0,0,1
LMF1,0,0,0,0,1,0,0,0,0,1
LMF2,0,0,0,0,0,1,0,0,0,1
LMLN,0,0,0,0,1,0,0,0,0,1
LMNA,0,0,0,0,1,0,0,0,0,1
LMNB2,0,0,0,0,1,0,0,0,0,1
CYBRD1,0,0,0,0,0,1,0,0,0,1
LMOD1,0,0,0,0,1,0,0,0,0,1
DAPK2,0,0,0,0,0,0,0,1,0,1
LMTK3,0,0,1,0,0,0,0,0,0,1
LNX2,0,0,0,0,1,0,0,0,0,1
LOH12CR1,0,0,0,0,1,0,0,0,0,1
LONP2,0,0,0,0,1,0,0,0,0,1
LONRF1,0,0,0,0,1,0,0,0,0,1
CYB5R4,0,0,0,0,1,0,0,0,0,1
LOXL1,0,0,0,0,1,0,0,0,0,1
CYB5D1,0,0,0,0,1,0,0,0,0,1
LPCAT1,0,0,0,0,1,0,0,0,0,1
LPCAT3,0,0,0,0,1,0,0,0,0,1
LPCAT4,0,0,0,0,1,0,0,0,0,1
LPHN2,0,0,0,0,1,0,0,0,0,1
LPIN1,0,0,0,0,1,0,0,0,0,1
LPIN2,0,0,0,0,1,0,0,0,0,1
CYB561D1,0,0,1,0,0,0,0,0,0,1
CYBB,0,0,0,0,1,0,0,0,0,1
LAT,0,0,0,0,1,0,0,0,0,1
LATS1,0,0,0,0,1,0,0,0,0,1
LBH,0,0,0,0,0,0,0,1,0,1
LCAT,0,0,0,0,1,0,0,0,0,1
LCMT1,0,0,0,0,1,0,0,0,0,1
LCMT2,0,0,0,0,1,0,0,0,0,1
LCN2,0,0,0,0,0,1,0,0,0,1
LCOR,1,0,0,0,0,0,0,0,0,1
LCP1,0,0,0,0,1,0,0,0,0,1
LDHB,0,0,0,0,1,0,0,0,0,1
LDLR,0,0,0,0,1,0,0,0,0,1
LDLRAP1,0,0,0,0,1,0,0,0,0,1
LEO1,0,0,0,0,1,0,0,0,0,1
CYR61,0,0,0,0,1,0,0,0,0,1
LIPE,0,0,0,0,1,0,0,0,0,1
CYP51A1,0,0,0,0,1,0,0,0,0,1
LGALS2,0,0,0,0,1,0,0,0,0,1
LGALSL,0,0,0,0,1,0,0,0,0,1
LIG1,0,0,0,0,1,0,0,0,0,1
CYP4B1,0,0,0,0,1,0,0,0,0,1
LILRA2,0,0,0,0,1,0,0,0,0,1
CYP2J2,0,0,0,0,1,0,0,0,0,1
CYP2E1,0,0,0,0,1,0,0,0,0,1
LILRB5,0,0,0,0,1,0,0,0,0,1
CYP27A1,0,0,0,0,1,0,0,0,0,1
LIMCH1,0,0,0,0,1,0,0,0,0,1
CYLD,0,0,0,0,1,0,0,0,0,1
LIMS2,0,0,0,0,0,0,0,1,0,1
LIN9,0,0,0,0,1,0,0,0,0,1
CYFIP2,0,0,0,0,1,0,0,0,0,1
LEPREL4,0,0,0,0,1,0,0,0,0,1
KCTD3,0,0,0,0,1,0,0,0,0,1
KCTD6,0,0,0,0,1,0,0,0,0,1
KCTD9,0,0,0,0,1,0,0,0,0,1
KDM1A,0,0,0,0,1,0,0,0,0,1
KDM1B,0,0,0,0,1,0,0,0,0,1
DFNB31,0,0,0,0,1,0,0,0,0,1
KDM3B,0,0,0,0,1,0,0,0,0,1
KDM4A,0,0,0,0,1,0,0,0,0,1
KDM4B,0,0,0,0,1,0,0,0,0,1
DERL1,0,0,0,0,1,0,0,0,0,1
KDM5A,0,0,0,0,1,0,0,0,0,1
DEPTOR,0,0,0,0,1,0,0,0,0,1
DENND6A,0,0,1,0,0,0,0,0,0,1
KDM7A,0,0,0,0,0,0,0,1,0,1
KLHL15,0,0,0,0,1,0,0,0,0,1
DENND4A,0,0,0,0,1,0,0,0,0,1
KHDRBS3,0,0,0,0,1,0,0,0,0,1
KHSRP,0,0,0,0,1,0,0,0,0,1
KIAA0020,0,0,0,0,1,0,0,0,0,1
KIAA0141,0,0,0,0,1,0,0,0,0,1
DENND2D,0,0,0,0,1,0,0,0,0,1
DENND1C,0,0,0,0,1,0,0,0,0,1
KIAA0226,0,0,0,0,1,0,0,0,0,1
KIAA0226L,0,0,0,0,1,0,0,0,0,1
DEF8,0,0,0,0,0,1,0,0,0,1
KIAA0355,0,0,0,0,1,0,0,0,0,1
DEDD,0,0,0,0,1,0,0,0,0,1
DECR2,0,0,0,0,1,0,0,0,0,1
KIAA0556,0,0,0,0,1,0,0,0,0,1
KDM8,0,0,0,0,1,0,0,0,0,1
JPH1,0,0,0,0,1,0,0,0,0,1
JPH3,0,0,0,0,1,0,0,0,0,1
JRKL,0,0,0,0,1,0,0,0,0,1
JUN,0,0,0,0,1,0,0,0,0,1
JUP,0,0,0,0,1,0,0,0,0,1
DHCR7,0,0,0,0,1,0,0,0,0,1
KANK2,0,0,0,0,1,0,0,0,0,1
KANK3,1,0,0,0,0,0,0,0,0,1
DGUOK,0,0,0,0,0,1,0,0,0,1
KANSL2,0,0,0,0,1,0,0,0,0,1
DGKG,0,0,0,0,1,0,0,0,0,1
KAT6B,0,0,0,0,1,0,0,0,0,1
KATNBL1,0,0,0,0,1,0,0,0,0,1
DGCR8,0,0,0,0,1,0,0,0,0,1
KCTD18,0,0,0,0,0,1,0,0,0,1
KCNC4,0,0,0,0,1,0,0,0,0,1
KCNE4,0,0,0,0,1,0,0,0,0,1
KCNG1,0,0,0,0,1,0,0,0,0,1
KCNK1,0,0,0,0,1,0,0,0,0,1
KCNK6,0,0,0,0,1,0,0,0,0,1
DGCR6,0,0,0,0,1,0,0,0,0,1
KCNN4,0,0,0,0,1,0,0,0,0,1
KCNQ2,0,0,0,0,1,0,0,0,0,1
KCNQ3,0,0,0,0,1,0,0,0,0,1
KCNS3,0,0,0,0,1,0,0,0,0,1
KCNT1,0,0,0,0,1,0,0,0,0,1
DGCR14,0,0,0,0,1,0,0,0,0,1
KCTD13,0,0,0,0,0,1,0,0,0,1
DFNB59,0,0,0,0,1,0,0,0,0,1
KCTD17,0,0,0,0,1,0,0,0,0,1
KCNC3,0,0,0,0,1,0,0,0,0,1
KIF1A,0,0,0,0,1,0,0,0,0,1
DDRGK1,0,0,0,0,1,0,0,0,0,1
KIF20A,0,0,0,0,1,0,0,0,0,1
KIF20B,0,1,0,0,0,0,0,0,0,1
KIF21A,0,0,0,0,1,0,0,0,0,1
KIF21B,0,0,0,0,1,0,0,0,0,1
KIF26A,0,0,0,0,1,0,0,0,0,1
KIF26B,0,0,0,0,1,0,0,0,0,1
DDR2,0,0,0,0,1,0,0,0,0,1
KIF2A,0,0,0,0,0,0,0,1,0,1
KIF2C,0,0,0,0,0,1,0,0,0,1
KIF3B,0,0,0,0,1,0,0,0,0,1
KIF4A,0,0,0,0,1,0,0,0,0,1
KIF4B,0,0,0,0,1,0,0,0,0,1
KIAA0753,0,0,0,0,0,1,0,0,0,1
KIF7,0,0,0,0,1,0,0,0,0,1
DDI2,0,0,0,0,0,1,0,0,0,1
KIFC1,0,0,0,0,1,0,0,0,0,1
DDHD2,0,0,0,0,1,0,0,0,0,1
KIRREL,0,0,0,0,1,0,0,0,0,1
KLC1,0,0,0,0,1,0,0,0,0,1
KLC4,0,0,0,0,1,0,0,0,0,1
DDB2,0,0,0,0,1,0,0,0,0,1
DCXR,0,0,0,0,1,0,0,0,0,1
DCUN1D5,0,0,1,0,0,0,0,0,0,1
KLF6,0,0,0,0,1,0,0,0,0,1
DCUN1D2,0,0,0,0,0,0,0,1,0,1
KLHDC2,0,0,0,0,1,0,0,0,0,1
KLHDC3,0,0,0,0,1,0,0,0,0,1
KLHDC8B,0,0,0,0,1,0,0,0,0,1
KIF5C,0,0,0,0,1,0,0,0,0,1
KIAA0907,0,0,0,0,1,0,0,0,0,1
KIAA0922,1,0,0,0,0,0,0,0,0,1
DEAF1,0,0,0,0,1,0,0,0,0,1
KIAA1161,0,0,0,0,1,0,0,0,0,1
KIAA1217,0,0,0,0,0,0,0,1,0,1
DDX56,0,0,0,0,1,0,0,0,0,1
KIAA1257,0,0,0,0,1,0,0,0,0,1
KIAA1279,0,0,0,0,1,0,0,0,0,1
DDX54,0,0,0,0,1,0,0,0,0,1
DDX52,0,0,0,0,1,0,0,0,0,1
DDX51,0,0,0,0,0,1,0,0,0,1
KIAA1432,0,0,0,0,1,0,0,0,0,1
DDX49,0,0,0,0,1,0,0,0,0,1
KIAA1467,0,0,0,0,1,0,0,0,0,1
DDX11,0,0,0,0,1,0,0,0,0,1
KIAA1522,0,0,0,0,1,0,0,0,0,1
KIAA1549,0,0,0,0,1,0,0,0,0,1
DDX41,0,0,0,0,1,0,0,0,0,1
KIAA1586,0,0,0,0,1,0,0,0,0,1
KIAA1614,0,0,0,0,1,0,0,0,0,1
DDX3X,0,0,0,0,1,0,0,0,0,1
KIAA1715,0,0,0,0,1,0,0,0,0,1
KIAA1731,0,0,0,0,1,0,0,0,0,1
DDX39A,0,0,0,0,1,0,0,0,0,1
DDX27,0,0,0,0,1,0,0,0,0,1
KIDINS220,0,0,0,0,1,0,0,0,0,1
DDX23,0,0,0,0,1,0,0,0,0,1
DDX20,0,0,0,0,1,0,0,0,0,1
